Date,Close,Open,High,Low,Volume
2020-12-02,1806.6522216796875,1788.5856994628907,1806.6522216796875,1788.5856994628907,1000000
2020-12-03,1813.4239501953125,1806.6522216796875,1813.4239501953125,1806.6522216796875,1000000
2020-12-04,1838.56884765625,1813.4239501953125,1838.56884765625,1813.4239501953125,1000000
2020-12-07,1812.975830078125,1838.56884765625,1838.56884765625,1812.975830078125,1000000
2020-12-08,1826.1708984375,1812.975830078125,1826.1708984375,1812.975830078125,1000000
2020-12-09,1875.7138671875,1826.1708984375,1875.7138671875,1826.1708984375,1000000
2020-12-10,1895.3817138671875,1875.7138671875,1895.3817138671875,1875.7138671875,1000000
2020-12-11,1912.4105224609375,1895.3817138671875,1912.4105224609375,1895.3817138671875,1000000
2020-12-14,1931.281494140625,1912.4105224609375,1931.281494140625,1912.4105224609375,1000000
2020-12-15,1943.0325927734375,1931.281494140625,1943.0325927734375,1931.281494140625,1000000
2020-12-16,1944.4267578125,1943.0325927734375,1944.4267578125,1943.0325927734375,1000000
2020-12-17,1957.2728271484375,1944.4267578125,1957.2728271484375,1944.4267578125,1000000
2020-12-18,1941.239990234375,1957.2728271484375,1957.2728271484375,1941.239990234375,1000000
2020-12-21,1912.8583984375,1941.239990234375,1941.239990234375,1912.8583984375,1000000
2020-12-22,1895.032958984375,1912.8583984375,1912.8583984375,1895.032958984375,1000000
2020-12-23,1912.759033203125,1895.032958984375,1912.759033203125,1895.032958984375,1000000
2020-12-24,1952.443115234375,1912.759033203125,1952.443115234375,1912.759033203125,1000000
2020-12-28,1980.6253662109375,1952.443115234375,1980.6253662109375,1952.443115234375,1000000
2020-12-29,1990.982177734375,1980.6253662109375,1990.982177734375,1980.6253662109375,1000000
2020-12-30,2009.5546875,1990.982177734375,2009.5546875,1990.982177734375,1000000
2020-12-31,1987.2974853515625,2009.5546875,2009.5546875,1987.2974853515625,1000000
2021-01-01,1985.754150390625,1987.2974853515625,1987.2974853515625,1985.754150390625,1000000
2021-01-04,1957.3726806640625,1985.754150390625,1985.754150390625,1957.3726806640625,1000000
2021-01-05,1951.5966796875,1957.3726806640625,1957.3726806640625,1951.5966796875,1000000
2021-01-06,1962.2025146484375,1951.5966796875,1962.2025146484375,1951.5966796875,1000000
2021-01-07,1944.2772216796875,1962.2025146484375,1962.2025146484375,1944.2772216796875,1000000
2021-01-08,1962.501220703125,1944.2772216796875,1962.501220703125,1944.2772216796875,1000000
2021-01-11,1930.08642578125,1962.501220703125,1962.501220703125,1930.08642578125,1000000
2021-01-12,1895.5308837890625,1930.08642578125,1930.08642578125,1895.5308837890625,1000000
2021-01-13,1874.2698974609375,1895.5308837890625,1895.5308837890625,1874.2698974609375,1000000
2021-01-14,1884.77587890625,1874.2698974609375,1884.77587890625,1874.2698974609375,1000000
2021-01-15,1856.1455078125,1884.77587890625,1884.77587890625,1856.1455078125,1000000
2021-01-18,1839.2659912109375,1856.1455078125,1856.1455078125,1839.2659912109375,1000000
2021-01-19,1879.1494140625,1839.2659912109375,1879.1494140625,1839.2659912109375,1000000
2021-01-20,1875.763427734375,1879.1494140625,1879.1494140625,1875.763427734375,1000000
2021-01-21,1850.0709228515625,1875.763427734375,1875.763427734375,1850.0709228515625,1000000
2021-01-22,1820.3948974609375,1850.0709228515625,1850.0709228515625,1820.3948974609375,1000000
2021-01-25,1786.9345703125,1820.3948974609375,1820.3948974609375,1786.9345703125,1000000
2021-01-27,1757.358154296875,1786.9345703125,1786.9345703125,1757.358154296875,1000000
2021-01-28,1715.6822509765625,1757.358154296875,1757.358154296875,1715.6822509765625,1000000
2021-01-29,1705.8233642578125,1715.6822509765625,1715.6822509765625,1705.8233642578125,1000000
2021-02-01,1794.005126953125,1705.8233642578125,1794.005126953125,1705.8233642578125,1000000
2021-02-02,1853.5562744140625,1794.005126953125,1853.5562744140625,1794.005126953125,1000000
2021-02-03,1844.494140625,1853.5562744140625,1853.5562744140625,1844.494140625,1000000
2021-02-04,1902.4520263671875,1844.494140625,1902.4520263671875,1844.494140625,1000000
2021-02-05,1974.4512939453125,1902.4520263671875,1974.4512939453125,1902.4520263671875,1000000
2021-02-08,1949.0074462890625,1974.4512939453125,1974.4512939453125,1949.0074462890625,1000000
2021-02-09,1941.040771484375,1949.0074462890625,1949.0074462890625,1941.040771484375,1000000
2021-02-10,1943.9288330078125,1941.040771484375,1943.9288330078125,1941.040771484375,1000000
2021-02-11,1952.8414306640625,1943.9288330078125,1952.8414306640625,1943.9288330078125,1000000
2021-02-12,1942.9329833984375,1952.8414306640625,1952.8414306640625,1942.9329833984375,1000000
2021-02-15,1977.6876220703125,1942.9329833984375,1977.6876220703125,1942.9329833984375,1000000
2021-02-16,2011.24755859375,1977.6876220703125,2011.24755859375,1977.6876220703125,1000000
2021-02-17,1981.173095703125,2011.24755859375,2011.24755859375,1981.173095703125,1000000
2021-02-18,1937.356201171875,1981.173095703125,1981.173095703125,1937.356201171875,1000000
2021-02-19,1930.68408203125,1937.356201171875,1937.356201171875,1930.68408203125,1000000
2021-02-22,1941.489013671875,1930.68408203125,1941.489013671875,1930.68408203125,1000000
2021-02-23,1865.1578369140625,1941.489013671875,1941.489013671875,1865.1578369140625,1000000
2021-02-24,1903.2486572265625,1865.1578369140625,1903.2486572265625,1865.1578369140625,1000000
2021-02-25,1887.614013671875,1903.2486572265625,1903.2486572265625,1887.614013671875,1000000
2021-02-26,1772.9429931640625,1887.614013671875,1887.614013671875,1772.9429931640625,1000000
2021-03-01,1837.722412109375,1772.9429931640625,1837.722412109375,1772.9429931640625,1000000
2021-03-02,1836.9757080078125,1837.722412109375,1837.722412109375,1836.9757080078125,1000000
2021-03-03,1891.597412109375,1836.9757080078125,1891.597412109375,1836.9757080078125,1000000
2021-03-04,1889.8048095703125,1891.597412109375,1891.597412109375,1889.8048095703125,1000000
2021-03-05,1914.501708984375,1889.8048095703125,1914.501708984375,1889.8048095703125,1000000
2021-03-08,1907.8795166015625,1914.501708984375,1914.501708984375,1907.8795166015625,1000000
2021-03-09,1970.7166748046875,1907.8795166015625,1970.7166748046875,1907.8795166015625,1000000
2021-03-10,1955.779052734375,1970.7166748046875,1970.7166748046875,1955.779052734375,1000000
2021-03-12,1927.09912109375,1955.779052734375,1955.779052734375,1927.09912109375,1000000
2021-03-15,1910.667724609375,1927.09912109375,1927.09912109375,1910.667724609375,1000000
2021-03-16,1895.281982421875,1910.667724609375,1910.667724609375,1895.281982421875,1000000
2021-03-17,1860.5770263671875,1895.281982421875,1895.281982421875,1860.5770263671875,1000000
2021-03-18,1822.7850341796875,1860.5770263671875,1860.5770263671875,1822.7850341796875,1000000
2021-03-19,1826.519287109375,1822.7850341796875,1826.519287109375,1822.7850341796875,1000000
2021-03-22,1815.067138671875,1826.519287109375,1826.519287109375,1815.067138671875,1000000
2021-03-23,1805.1087646484375,1815.067138671875,1815.067138671875,1805.1087646484375,1000000
