Date,Close,Open,High,Low,Volume
2020-12-02,1004.357421875,994.31384765625,1004.357421875,994.31384765625,1000000
2020-12-03,991.6365966796875,1004.357421875,1004.357421875,991.6365966796875,1000000
2020-12-04,998.85546875,991.6365966796875,998.85546875,991.6365966796875,1000000
2020-12-07,1006.6463623046875,998.85546875,1006.6463623046875,998.85546875,1000000
2020-12-08,1015.3173828125,1006.6463623046875,1015.3173828125,1006.6463623046875,1000000
2020-12-09,1034.5523681640625,1015.3173828125,1034.5523681640625,1015.3173828125,1000000
2020-12-10,1027.9940185546875,1034.5523681640625,1034.5523681640625,1027.9940185546875,1000000
2020-12-11,1023.9884643554688,1027.9940185546875,1027.9940185546875,1023.9884643554688,1000000
2020-12-14,1025.1771240234375,1023.9884643554688,1025.1771240234375,1023.9884643554688,1000000
2020-12-15,1016.4179077148438,1025.1771240234375,1025.1771240234375,1016.4179077148438,1000000
2020-12-16,1026.189208984375,1016.4179077148438,1026.189208984375,1016.4179077148438,1000000
2020-12-17,1020.4672241210938,1026.189208984375,1026.189208984375,1020.4672241210938,1000000
2020-12-18,1047.4051513671875,1020.4672241210938,1047.4051513671875,1020.4672241210938,1000000
2020-12-21,1036.4010009765625,1047.4051513671875,1047.4051513671875,1036.4010009765625,1000000
2020-12-22,1074.430908203125,1036.4010009765625,1074.430908203125,1036.4010009765625,1000000
2020-12-23,1103.0853271484375,1074.430908203125,1103.0853271484375,1074.430908203125,1000000
2020-12-24,1088.1201171875,1103.0853271484375,1103.0853271484375,1088.1201171875,1000000
2020-12-28,1091.8612060546875,1088.1201171875,1091.8612060546875,1088.1201171875,1000000
2020-12-29,1100.66455078125,1091.8612060546875,1100.66455078125,1091.8612060546875,1000000
2020-12-30,1097.58349609375,1100.66455078125,1100.66455078125,1097.58349609375,1000000
2020-12-31,1105.5064697265625,1097.58349609375,1105.5064697265625,1097.58349609375,1000000
2021-01-01,1109.5994873046875,1105.5064697265625,1109.5994873046875,1105.5064697265625,1000000
2021-01-04,1134.0726318359375,1109.5994873046875,1134.0726318359375,1109.5994873046875,1000000
2021-01-05,1138.9586181640625,1134.0726318359375,1138.9586181640625,1134.0726318359375,1000000
2021-01-06,1128.6585693359375,1138.9586181640625,1138.9586181640625,1128.6585693359375,1000000
2021-01-07,1111.0963134765625,1128.6585693359375,1128.6585693359375,1111.0963134765625,1000000
2021-01-08,1155.068359375,1111.0963134765625,1155.068359375,1111.0963134765625,1000000
2021-01-11,1211.4964599609375,1155.068359375,1211.4964599609375,1155.068359375,1000000
2021-01-12,1207.579345703125,1211.4964599609375,1211.4964599609375,1207.579345703125,1000000
2021-01-13,1221.1363525390625,1207.579345703125,1221.1363525390625,1207.579345703125,1000000
2021-01-14,1206.4788818359375,1221.1363525390625,1221.1363525390625,1206.4788818359375,1000000
2021-01-15,1183.9866943359375,1206.4788818359375,1206.4788818359375,1183.9866943359375,1000000
2021-01-18,1155.0242919921875,1183.9866943359375,1183.9866943359375,1155.0242919921875,1000000
