Date,Close,Open,High,Low,Volume
2020-12-02,517.243896484375,512.0714575195312,517.243896484375,512.0714575195312,1000000
2020-12-03,520.6626586914062,517.243896484375,520.6626586914062,517.243896484375,1000000
2020-12-04,540.416015625,520.6626586914062,540.416015625,520.6626586914062,1000000
2020-12-07,552.9993286132812,540.416015625,552.9993286132812,540.416015625,1000000
2020-12-08,540.0836181640625,552.9993286132812,552.9993286132812,540.0836181640625,1000000
2020-12-09,540.890869140625,540.0836181640625,540.890869140625,540.0836181640625,1000000
2020-12-10,536.7598266601562,540.890869140625,540.890869140625,536.7598266601562,1000000
2020-12-11,539.5137939453125,536.7598266601562,539.5137939453125,536.7598266601562,1000000
2020-12-14,547.2537231445312,539.5137939453125,547.2537231445312,539.5137939453125,1000000
2020-12-15,542.8851928710938,547.2537231445312,547.2537231445312,542.8851928710938,1000000
2020-12-16,547.5862426757812,542.8851928710938,547.5862426757812,542.8851928710938,1000000
2020-12-17,542.600341796875,547.5862426757812,547.5862426757812,542.600341796875,1000000
2020-12-18,546.0667114257812,542.600341796875,546.0667114257812,542.600341796875,1000000
2020-12-21,524.7462768554688,546.0667114257812,546.0667114257812,524.7462768554688,1000000
2020-12-22,539.7037353515625,524.7462768554688,539.7037353515625,524.7462768554688,1000000
2020-12-23,545.686767578125,539.7037353515625,545.686767578125,539.7037353515625,1000000
2020-12-24,560.7392578125,545.686767578125,560.7392578125,545.686767578125,1000000
2020-12-28,557.4154052734375,560.7392578125,560.7392578125,557.4154052734375,1000000
2020-12-29,560.8817138671875,557.4154052734375,560.8817138671875,557.4154052734375,1000000
2020-12-30,554.6138305664062,560.8817138671875,560.8817138671875,554.6138305664062,1000000
2020-12-31,562.5435791015625,554.6138305664062,562.5435791015625,554.6138305664062,1000000
2021-01-01,566.2474365234375,562.5435791015625,566.2474365234375,562.5435791015625,1000000
2021-01-04,573.9873046875,566.2474365234375,573.9873046875,566.2474365234375,1000000
2021-01-05,573.0850830078125,573.9873046875,573.9873046875,573.0850830078125,1000000
2021-01-06,574.842041015625,573.0850830078125,574.842041015625,573.0850830078125,1000000
2021-01-07,571.6130981445312,574.842041015625,574.842041015625,571.6130981445312,1000000
