Date,Close,Open,High,Low,Volume
2020-12-02,465.1878967285156,460.5360177612305,465.1878967285156,460.5360177612305,1000000
2020-12-03,460.39117431640625,465.1878967285156,465.1878967285156,460.39117431640625,1000000
2020-12-04,473.67816162109375,460.39117431640625,473.67816162109375,460.39117431640625,1000000
2020-12-07,488.2602233886719,473.67816162109375,488.2602233886719,473.67816162109375,1000000
2020-12-08,483.1277160644531,488.2602233886719,488.2602233886719,483.1277160644531,1000000
2020-12-09,482.60009765625,483.1277160644531,483.1277160644531,482.60009765625,1000000
2020-12-10,484.61474609375,482.60009765625,484.61474609375,482.60009765625,1000000
2020-12-11,483.8951721191406,484.61474609375,484.61474609375,483.8951721191406,1000000
2020-12-14,482.60009765625,483.8951721191406,483.8951721191406,482.60009765625,1000000
2020-12-15,483.7033386230469,482.60009765625,483.7033386230469,482.60009765625,1000000
2020-12-16,495.21551513671875,483.7033386230469,495.21551513671875,483.7033386230469,1000000
2020-12-17,494.16021728515625,495.21551513671875,495.21551513671875,494.16021728515625,1000000
2020-12-18,489.89111328125,494.16021728515625,494.16021728515625,489.89111328125,1000000
2020-12-21,470.94403076171875,489.89111328125,489.89111328125,470.94403076171875,1000000
2020-12-22,479.9618835449219,470.94403076171875,479.9618835449219,470.94403076171875,1000000
2020-12-23,486.5813293457031,479.9618835449219,486.5813293457031,479.9618835449219,1000000
2020-12-24,496.27081298828125,486.5813293457031,496.27081298828125,486.5813293457031,1000000
2020-12-28,500.3959655761719,496.27081298828125,500.3959655761719,496.27081298828125,1000000
2020-12-29,499.1008605957031,500.3959655761719,500.3959655761719,499.1008605957031,1000000
2020-12-30,495.16754150390625,499.1008605957031,499.1008605957031,495.16754150390625,1000000
2020-12-31,488.9797058105469,495.16754150390625,495.16754150390625,488.9797058105469,1000000
2021-01-01,494.20819091796875,488.9797058105469,494.20819091796875,488.9797058105469,1000000
2021-01-04,496.07891845703125,494.20819091796875,496.07891845703125,494.20819091796875,1000000
2021-01-05,493.10491943359375,496.07891845703125,496.07891845703125,493.10491943359375,1000000
2021-01-06,503.9455871582031,493.10491943359375,503.9455871582031,493.10491943359375,1000000
2021-01-07,523.0845336914062,503.9455871582031,523.0845336914062,503.9455871582031,1000000
2021-01-08,518.287841796875,523.0845336914062,523.0845336914062,518.287841796875,1000000
2021-01-11,524.9073486328125,518.287841796875,524.9073486328125,518.287841796875,1000000
2021-01-12,542.751220703125,524.9073486328125,542.751220703125,524.9073486328125,1000000
2021-01-13,554.7430419921875,542.751220703125,554.7430419921875,542.751220703125,1000000
2021-01-14,556.9495239257812,554.7430419921875,556.9495239257812,554.7430419921875,1000000
2021-01-15,578.151123046875,556.9495239257812,578.151123046875,556.9495239257812,1000000
2021-01-18,563.08935546875,578.151123046875,578.151123046875,563.08935546875,1000000
2021-01-19,568.221923828125,563.08935546875,568.221923828125,563.08935546875,1000000
2021-01-20,571.9154052734375,568.221923828125,571.9154052734375,568.221923828125,1000000
2021-01-21,557.717041015625,571.9154052734375,571.9154052734375,557.717041015625,1000000
2021-01-22,553.3999633789062,557.717041015625,557.717041015625,553.3999633789062,1000000
2021-01-25,557.141357421875,553.3999633789062,557.141357421875,553.3999633789062,1000000
2021-01-27,547.5958862304688,557.141357421875,557.141357421875,547.5958862304688,1000000
2021-01-28,547.6918334960938,547.5958862304688,547.6918334960938,547.5958862304688,1000000
2021-01-29,531.0950927734375,547.6918334960938,547.6918334960938,531.0950927734375,1000000
2021-02-01,555.6064453125,531.0950927734375,555.6064453125,531.0950927734375,1000000
2021-02-02,574.9852905273438,555.6064453125,574.9852905273438,555.6064453125,1000000
2021-02-03,584.09912109375,574.9852905273438,584.09912109375,574.9852905273438,1000000
2021-02-04,576.1844482421875,584.09912109375,584.09912109375,576.1844482421875,1000000
2021-02-05,557.4771728515625,576.1844482421875,576.1844482421875,557.4771728515625,1000000
2021-02-08,573.0186157226562,557.4771728515625,573.0186157226562,557.4771728515625,1000000
2021-02-09,574.6015014648438,573.0186157226562,574.6015014648438,573.0186157226562,1000000
2021-02-10,566.2071533203125,574.6015014648438,574.6015014648438,566.2071533203125,1000000
2021-02-11,573.7860717773438,566.2071533203125,573.7860717773438,566.2071533203125,1000000
2021-02-12,562.4177856445312,573.7860717773438,573.7860717773438,562.4177856445312,1000000
2021-02-15,569.5650024414062,562.4177856445312,569.5650024414062,562.4177856445312,1000000
2021-02-16,569.8048095703125,569.5650024414062,569.8048095703125,569.5650024414062,1000000
2021-02-17,569.7089233398438,569.8048095703125,569.8048095703125,569.7089233398438,1000000
2021-02-18,565.1040649414062,569.7089233398438,569.7089233398438,565.1040649414062,1000000
2021-02-19,557.717041015625,565.1040649414062,565.1040649414062,557.717041015625,1000000
2021-02-22,547.1162109375,557.717041015625,557.717041015625,547.1162109375,1000000
2021-02-23,542.559326171875,547.1162109375,547.1162109375,542.559326171875,1000000
2021-02-24,549.6585083007812,542.559326171875,549.6585083007812,542.559326171875,1000000
2021-02-25,555.6064453125,549.6585083007812,555.6064453125,549.6585083007812,1000000
2021-02-26,533.6853637695312,555.6064453125,555.6064453125,533.6853637695312,1000000
2021-03-01,510.5650329589844,533.6853637695312,533.6853637695312,510.5650329589844,1000000
2021-03-02,519.19921875,510.5650329589844,519.19921875,510.5650329589844,1000000
2021-03-03,524.0919189453125,519.19921875,524.0919189453125,519.19921875,1000000
2021-03-04,517.6641845703125,524.0919189453125,524.0919189453125,517.6641845703125,1000000
2021-03-05,511.140625,517.6641845703125,517.6641845703125,511.140625,1000000
2021-03-08,504.329345703125,511.140625,511.140625,504.329345703125,1000000
2021-03-09,500.5398864746094,504.329345703125,504.329345703125,500.5398864746094,1000000
2021-03-10,504.47320556640625,500.5398864746094,504.47320556640625,500.5398864746094,1000000
2021-03-12,502.8902587890625,504.47320556640625,504.47320556640625,502.8902587890625,1000000
2021-03-15,501.59515380859375,502.8902587890625,502.8902587890625,501.59515380859375,1000000
2021-03-16,507.7829284667969,501.59515380859375,507.7829284667969,501.59515380859375,1000000
2021-03-17,501.64312744140625,507.7829284667969,507.7829284667969,501.64312744140625,1000000
2021-03-18,505.7683410644531,501.64312744140625,505.7683410644531,501.64312744140625,1000000
2021-03-19,508.4065246582031,505.7683410644531,508.4065246582031,505.7683410644531,1000000
2021-03-22,506.5357971191406,508.4065246582031,508.4065246582031,506.5357971191406,1000000
2021-03-23,507.7350158691406,506.5357971191406,507.7350158691406,506.5357971191406,1000000
2021-03-24,502.36260986328125,507.7350158691406,507.7350158691406,502.36260986328125,1000000
2021-03-25,487.1090087890625,502.36260986328125,502.36260986328125,487.1090087890625,1000000
2021-03-26,501.2593994140625,487.1090087890625,501.2593994140625,487.1090087890625,1000000
2021-03-30,500.3000183105469,501.2593994140625,501.2593994140625,500.3000183105469,1000000
2021-03-31,496.27081298828125,500.3000183105469,500.3000183105469,496.27081298828125,1000000
2021-04-01,499.62847900390625,496.27081298828125,499.62847900390625,496.27081298828125,1000000
2021-04-05,506.775634765625,499.62847900390625,506.775634765625,499.62847900390625,1000000
2021-04-06,510.5650329589844,506.775634765625,510.5650329589844,506.775634765625,1000000
2021-04-07,519.5829467773438,510.5650329589844,519.5829467773438,510.5650329589844,1000000
2021-04-08,520.9260864257812,519.5829467773438,520.9260864257812,519.5829467773438,1000000
2021-04-09,523.0845336914062,520.9260864257812,523.0845336914062,520.9260864257812,1000000
2021-04-12,501.2114562988281,523.0845336914062,523.0845336914062,501.2114562988281,1000000
2021-04-13,514.3544921875,501.2114562988281,514.3544921875,501.2114562988281,1000000
2021-04-15,517.4244384765625,514.3544921875,517.4244384765625,514.3544921875,1000000
2021-04-16,518.7675170898438,517.4244384765625,518.7675170898438,517.4244384765625,1000000
2021-04-19,505.0487976074219,518.7675170898438,518.7675170898438,505.0487976074219,1000000
2021-04-20,508.6463928222656,505.0487976074219,508.6463928222656,505.0487976074219,1000000
2021-04-22,509.2698974609375,508.6463928222656,509.2698974609375,508.6463928222656,1000000
2021-04-23,501.3553161621094,509.2698974609375,509.2698974609375,501.3553161621094,1000000
2021-04-26,506.10406494140625,501.3553161621094,506.10406494140625,501.3553161621094,1000000
2021-04-27,512.5796508789062,506.10406494140625,512.5796508789062,506.10406494140625,1000000
2021-04-28,522.1732177734375,512.5796508789062,522.1732177734375,512.5796508789062,1000000
2021-04-29,518.8634033203125,522.1732177734375,522.1732177734375,518.8634033203125,1000000
2021-04-30,514.9301147460938,518.8634033203125,518.8634033203125,514.9301147460938,1000000
2021-05-03,536.1317138671875,514.9301147460938,536.1317138671875,514.9301147460938,1000000
2021-05-04,529.991943359375,536.1317138671875,536.1317138671875,529.991943359375,1000000
2021-05-05,537.1869506835938,529.991943359375,537.1869506835938,529.991943359375,1000000
2021-05-06,536.0357666015625,537.1869506835938,537.1869506835938,536.0357666015625,1000000
2021-05-07,545.389404296875,536.0357666015625,545.389404296875,536.0357666015625,1000000
2021-05-10,549.2747192382812,545.389404296875,549.2747192382812,545.389404296875,1000000
2021-05-11,545.2935180664062,549.2747192382812,549.2747192382812,545.2935180664062,1000000
2021-05-12,538.9138793945312,545.2935180664062,545.2935180664062,538.9138793945312,1000000
2021-05-14,537.61865234375,538.9138793945312,538.9138793945312,537.61865234375,1000000
2021-05-17,527.3057250976562,537.61865234375,537.61865234375,527.3057250976562,1000000
2021-05-18,514.54638671875,527.3057250976562,527.3057250976562,514.54638671875,1000000
2021-05-19,506.7276916503906,514.54638671875,514.54638671875,506.7276916503906,1000000
2021-05-20,499.484619140625,506.7276916503906,506.7276916503906,499.484619140625,1000000
2021-05-21,509.3658447265625,499.484619140625,509.3658447265625,499.484619140625,1000000
2021-05-24,505.38458251953125,509.3658447265625,509.3658447265625,505.38458251953125,1000000
2021-05-25,504.7129821777344,505.38458251953125,505.38458251953125,504.7129821777344,1000000
2021-05-26,504.37725830078125,504.7129821777344,504.7129821777344,504.37725830078125,1000000
2021-05-27,498.6691589355469,504.37725830078125,504.37725830078125,498.6691589355469,1000000
2021-05-28,502.31463623046875,498.6691589355469,502.31463623046875,498.6691589355469,1000000
2021-05-31,513.1553955078125,502.31463623046875,513.1553955078125,502.31463623046875,1000000
2021-06-01,511.2365417480469,513.1553955078125,513.1553955078125,511.2365417480469,1000000
2021-06-02,507.9748229980469,511.2365417480469,511.2365417480469,507.9748229980469,1000000
2021-06-03,510.4212341308594,507.9748229980469,510.4212341308594,507.9748229980469,1000000
2021-06-04,511.0447998046875,510.4212341308594,511.0447998046875,510.4212341308594,1000000
2021-06-07,514.642333984375,511.0447998046875,514.642333984375,511.0447998046875,1000000
2021-06-08,524.571533203125,514.642333984375,524.571533203125,514.642333984375,1000000
2021-06-09,518.0479736328125,524.571533203125,524.571533203125,518.0479736328125,1000000
2021-06-10,522.9885864257812,518.0479736328125,522.9885864257812,518.0479736328125,1000000
2021-06-11,518.8634033203125,522.9885864257812,522.9885864257812,518.8634033203125,1000000
2021-06-14,517.4244384765625,518.8634033203125,518.8634033203125,517.4244384765625,1000000
2021-06-15,520.4462890625,517.4244384765625,520.4462890625,517.4244384765625,1000000
2021-06-16,514.9301147460938,520.4462890625,520.4462890625,514.9301147460938,1000000
2021-06-17,507.1593933105469,514.9301147460938,514.9301147460938,507.1593933105469,1000000
2021-06-18,516.8487548828125,507.1593933105469,516.8487548828125,507.1593933105469,1000000
2021-06-21,517.6641845703125,516.8487548828125,517.6641845703125,516.8487548828125,1000000
2021-06-22,514.5943603515625,517.6641845703125,517.6641845703125,514.5943603515625,1000000
2021-06-23,512.3399047851562,514.5943603515625,514.5943603515625,512.3399047851562,1000000
2021-06-24,507.25531005859375,512.3399047851562,512.3399047851562,507.25531005859375,1000000
2021-06-25,513.3472290039062,507.25531005859375,513.3472290039062,507.25531005859375,1000000
2021-06-28,509.60577392578125,513.3472290039062,513.3472290039062,509.60577392578125,1000000
2021-06-29,503.6098327636719,509.60577392578125,509.60577392578125,503.6098327636719,1000000
2021-06-30,504.28131103515625,503.6098327636719,504.28131103515625,503.6098327636719,1000000
2021-07-01,501.4032897949219,504.28131103515625,504.28131103515625,501.4032897949219,1000000
2021-07-02,503.6577453613281,501.4032897949219,503.6577453613281,501.4032897949219,1000000
2021-07-05,502.6504211425781,503.6577453613281,503.6577453613281,502.6504211425781,1000000
2021-07-06,504.7129821777344,502.6504211425781,504.7129821777344,502.6504211425781,1000000
2021-07-07,508.0707702636719,504.7129821777344,508.0707702636719,504.7129821777344,1000000
2021-07-08,503.9455871582031,508.0707702636719,508.0707702636719,503.9455871582031,1000000
2021-07-09,514.4503173828125,503.9455871582031,514.4503173828125,503.9455871582031,1000000
2021-07-12,508.1187438964844,514.4503173828125,514.4503173828125,508.1187438964844,1000000
2021-07-13,508.50250244140625,508.1187438964844,508.50250244140625,508.1187438964844,1000000
2021-07-14,508.50250244140625,508.50250244140625,508.50250244140625,508.50250244140625,1000000
2021-07-15,504.0894470214844,508.50250244140625,508.50250244140625,504.0894470214844,1000000
2021-07-16,519.1512451171875,504.0894470214844,519.1512451171875,504.0894470214844,1000000
2021-07-19,516.5609741210938,519.1512451171875,519.1512451171875,516.5609741210938,1000000
2021-07-20,504.37725830078125,516.5609741210938,516.5609741210938,504.37725830078125,1000000
2021-07-22,524.4755859375,504.37725830078125,524.4755859375,504.37725830078125,1000000
2021-07-23,526.0105590820312,524.4755859375,526.0105590820312,524.4755859375,1000000
2021-07-26,521.9332885742188,526.0105590820312,526.0105590820312,521.9332885742188,1000000
2021-07-27,518.5755615234375,521.9332885742188,521.9332885742188,518.5755615234375,1000000
2021-07-28,544.8137817382812,518.5755615234375,544.8137817382812,518.5755615234375,1000000
2021-07-29,544.0942993164062,544.8137817382812,544.8137817382812,544.0942993164062,1000000
2021-07-30,538.8179321289062,544.0942993164062,544.0942993164062,538.8179321289062,1000000
2021-08-02,542.1755981445312,538.8179321289062,542.1755981445312,538.8179321289062,1000000
2021-08-03,556.61376953125,542.1755981445312,556.61376953125,542.1755981445312,1000000
2021-08-04,551.049560546875,556.61376953125,556.61376953125,551.049560546875,1000000
2021-08-05,574.3617553710938,551.049560546875,574.3617553710938,551.049560546875,1000000
2021-08-06,583.1878051757812,574.3617553710938,583.1878051757812,574.3617553710938,1000000
2021-08-09,574.889404296875,583.1878051757812,583.1878051757812,574.889404296875,1000000
2021-08-10,596.9064331054688,574.889404296875,596.9064331054688,574.889404296875,1000000
2021-08-11,595.6112670898438,596.9064331054688,596.9064331054688,595.6112670898438,1000000
2021-08-12,597.8177490234375,595.6112670898438,597.8177490234375,595.6112670898438,1000000
2021-08-13,611.1527709960938,597.8177490234375,611.1527709960938,597.8177490234375,1000000
2021-08-16,608.274658203125,611.1527709960938,611.1527709960938,608.274658203125,1000000
2021-08-17,600.8876953125,608.274658203125,608.274658203125,600.8876953125,1000000
2021-08-18,597.6259155273438,600.8876953125,600.8876953125,597.6259155273438,1000000
2021-08-20,588.751953125,597.6259155273438,597.6259155273438,588.751953125,1000000
2021-08-23,597.3380737304688,588.751953125,597.3380737304688,588.751953125,1000000
2021-08-24,594.8917846679688,597.3380737304688,597.3380737304688,594.8917846679688,1000000
2021-08-25,587.5527954101562,594.8917846679688,594.8917846679688,587.5527954101562,1000000
2021-08-26,563.0414428710938,587.5527954101562,587.5527954101562,563.0414428710938,1000000
2021-08-27,570.9560546875,563.0414428710938,570.9560546875,563.0414428710938,1000000
2021-08-30,595.2275390625,570.9560546875,595.2275390625,570.9560546875,1000000
2021-08-31,637.0550537109375,595.2275390625,637.0550537109375,595.2275390625,1000000
2021-09-01,639.3096313476562,637.0550537109375,639.3096313476562,637.0550537109375,1000000
2021-09-02,639.4055786132812,639.3096313476562,639.4055786132812,639.3096313476562,1000000
2021-09-03,631.6827392578125,639.4055786132812,639.4055786132812,631.6827392578125,1000000
2021-09-06,627.9892578125,631.6827392578125,631.6827392578125,627.9892578125,1000000
2021-09-07,643.2908935546875,627.9892578125,643.2908935546875,627.9892578125,1000000
2021-09-08,640.7006225585938,643.2908935546875,643.2908935546875,640.7006225585938,1000000
2021-09-09,658.2567749023438,640.7006225585938,658.2567749023438,640.7006225585938,1000000
2021-09-13,665.1160278320312,658.2567749023438,665.1160278320312,658.2567749023438,1000000
2021-09-14,665.9794921875,665.1160278320312,665.9794921875,665.1160278320312,1000000
2021-09-15,696.0070190429688,665.9794921875,696.0070190429688,665.9794921875,1000000
2021-09-16,689.3875732421875,696.0070190429688,696.0070190429688,689.3875732421875,1000000
2021-09-17,698.5492553710938,689.3875732421875,698.5492553710938,689.3875732421875,1000000
2021-09-20,695.4793701171875,698.5492553710938,698.5492553710938,695.4793701171875,1000000
2021-09-21,697.1102905273438,695.4793701171875,697.1102905273438,695.4793701171875,1000000
